,dropoff_location_id,dropoff_latitude,dropoff_longitude
5396,5396,40.71725845,-74.01277924
5397,5397,40.79560089,-73.96598816
5398,5398,40.70603943,-74.01335144
5399,5399,40.74983597,-74.00359344
5400,5400,40.78365326,-73.95674133
5401,5401,40.78187943,-73.95809174
5402,5402,40.75835037,-73.98681641
5403,5403,40.73096848,-73.99141693
5404,5404,40.78916168,-73.95285797
5405,5405,40.74015045,-73.98049164
5406,5406,40.72039795,-74.00660706
5407,5407,40.73246002,-73.98535919
5408,5408,40.70510864,-74.0117569
5409,5409,40.71638107,-74.0047226
5410,5410,40.7756691,-73.96282196
5411,5411,40.73565292,-73.98760986
5412,5412,40.75217056,-73.98287964
5413,5413,40.78356171,-73.9549408
5414,5414,0.0,0.0
5415,5415,40.78305054,-73.95799255
5416,5416,40.78920746,-73.95687103
5417,5417,40.76471329,-73.97807312
5418,5418,40.81048584,-73.90992737
5419,5419,40.75613022,-73.9889679
5420,5420,40.76528168,-73.95490265
5421,5421,40.75907135,-73.97693634
5422,5422,40.76169205,-73.97058868
5423,5423,40.72101974,-74.01014709
5424,5424,40.74860001,-73.98436737
5425,5425,40.77337646,-73.98925018
5426,5426,40.75358963,-73.96968079
5427,5427,40.73937988,-73.97662354
5428,5428,40.758461,-73.98162842
5429,5429,40.75944901,-73.97229004
5430,5430,40.7805748,-73.94673157
5431,5431,40.7062912,-73.93190002
5432,5432,40.78403091,-73.9565506
5433,5433,40.7641983,-73.97289276
5434,5434,40.74426651,-73.98630524
5435,5435,40.71488571,-74.01374817
5436,5436,40.74948883,-73.9872818
5437,5437,40.76866531,-73.8621521
5438,5438,40.76789093,-73.99316406
5439,5439,40.80392075,-73.96643066
5440,5440,40.80323792,-73.96361542
5441,5441,40.76411057,-73.95411682
5442,5442,40.7583313,-73.98200226
5443,5443,40.77957153,-73.95555115
5444,5444,40.75954819,-73.9780426
5445,5445,40.77473831,-73.98834229
5446,5446,40.616539,-73.97389984
5447,5447,40.76669312,-73.91487885
5448,5448,40.75582886,-73.97644806
5449,5449,40.78809357,-73.95418549
5450,5450,40.75833511,-73.97312164
5451,5451,40.78982162,-73.95239258
5452,5452,40.72970963,-74.00837708
5453,5453,40.71429825,-73.9614563
5454,5454,40.80429077,-73.93712616
5455,5455,40.76529694,-73.95809937
5456,5456,40.75331116,-73.88498688
5457,5457,40.75011826,-73.98361206
5458,5458,40.76396179,-73.98178864
5459,5459,40.70568848,-74.00684357
5460,5460,40.73452759,-73.9858551
5461,5461,40.79258728,-73.95233154
5462,5462,40.76396179,-73.90190887
5463,5463,40.78478241,-73.94823456
5464,5464,40.77022934,-73.98039246
5465,5465,40.70737839,-74.00440979
5466,5466,40.74290085,-73.97424316
5467,5467,40.75350571,-73.98523712
5468,5468,40.70690155,-74.01238251
5469,5469,40.73302078,-73.98974609
5470,5470,40.75440598,-73.97832489
5471,5471,40.76858139,-73.98181152
5472,5472,40.76993179,-73.99079132
5473,5473,40.78796005,-73.96746063
5474,5474,40.75199127,-73.97711945
5475,5475,40.72069168,-74.00985718
5476,5476,40.75463104,-73.98011017
5477,5477,40.75843811,-73.97265625
5478,5478,40.76984024,-73.95284271
5479,5479,40.75654984,-73.97438049
5480,5480,40.75492096,-73.97638702
5481,5481,40.74921036,-73.99228668
5482,5482,40.76830292,-73.98241425
5483,5483,40.80119705,-73.96753693
5484,5484,40.73495865,-73.98899841
5485,5485,40.7615509,-73.97819519
5486,5486,40.76295853,-73.97431946
5487,5487,40.78772736,-73.95378876
5488,5488,40.78560257,-73.95428467
5489,5489,40.76660919,-73.96921539
5490,5490,40.70718384,-74.01222992
5491,5491,40.75539398,-73.97786713
5492,5492,40.75305176,-73.97492981
5493,5493,40.78395462,-73.98028564
5494,5494,40.75754547,-73.97195435
5495,5495,40.74531174,-73.97232056
5496,5496,40.78018188,-73.9593277
5497,5497,40.66450882,-73.9537735
5498,5498,40.75550079,-73.97809601
5499,5499,40.76184845,-73.97928619
5500,5500,40.75901031,-73.97486877
5501,5501,40.77628708,-73.9598465
5502,5502,40.76602173,-73.95446777
5503,5503,40.76254272,-73.97415924
5504,5504,40.75117111,-73.98490906
5505,5505,40.713974,-74.01433563
5506,5506,40.78710175,-73.96958923
5507,5507,40.75883102,-73.98368073
5508,5508,40.78580856,-73.94275665
5509,5509,40.75790024,-73.97046661
5510,5510,40.78575134,-73.9802475
5511,5511,40.77004623,-73.9603653
5512,5512,40.76194,-73.96851349
5513,5513,40.76826859,-73.9821167
5514,5514,40.79093552,-73.96512604
5515,5515,40.75679016,-73.96134949
5516,5516,40.71575546,-74.01421356
5517,5517,40.69328308,-73.9732666
5518,5518,40.80064011,-73.9381485
5519,5519,40.76427841,-73.96893311
5520,5520,40.76311111,-73.97384644
5521,5521,40.76036072,-73.98045349
5522,5522,40.75826645,-73.9784317
5523,5523,40.74419022,-73.99571228
5524,5524,40.78466034,-73.94994354
5525,5525,40.72764969,-74.0011673
5526,5526,40.7677536,-73.98084259
5527,5527,40.76551819,-73.98020172
5528,5528,40.73123169,-73.99391174
5529,5529,40.76223373,-73.97896576
5530,5530,40.75445175,-73.97402954
5531,5531,40.75178909,-73.99748993
5532,5532,40.764431,-73.95614624
5533,5533,40.73602295,-73.97476196
5534,5534,40.70804977,-74.01371765
5535,5535,40.78812408,-73.9720993
5536,5536,40.74620819,-73.97344208
5537,5537,40.76724625,-73.98423767
5538,5538,40.77416229,-73.94539642
5539,5539,40.77991104,-73.96154022
5540,5540,40.76425934,-73.97711945
5541,5541,40.75191879,-73.99739075
5542,5542,40.76081848,-73.97273254
5543,5543,40.74754333,-73.97679138
5544,5544,40.76060104,-74.00274658
5545,5545,40.75267029,-73.97522736
5546,5546,40.78456116,-73.95780182
5547,5547,40.80991364,-73.96243286
5548,5548,40.7095108,-73.82012177
5549,5549,40.79056549,-73.97380829
5550,5550,40.77173615,-73.94918823
5551,5551,40.75811386,-73.97307587
5552,5552,40.74507904,-73.97853088
5553,5553,40.73720551,-73.99049377
5554,5554,40.75101089,-73.97750092
5555,5555,40.77325821,-73.96282959
5556,5556,40.75438309,-73.99094391
5557,5557,40.77270889,-73.981987
5558,5558,40.76464844,-73.95815277
5559,5559,40.70809174,-74.01161194
5560,5560,40.76324844,-73.95645142
5561,5561,40.76216888,-73.97904968
5562,5562,40.7539711,-73.98062134
5563,5563,40.7517128,-73.97719574
5564,5564,40.79272842,-73.947258
5565,5565,40.76216888,-73.97171783
5566,5566,40.75991058,-73.96729279
5567,5567,40.77729797,-73.95248413
5568,5568,40.77432251,-73.87200165
5569,5569,40.76250839,-73.97999573
5570,5570,40.76494217,-73.9808197
5571,5571,40.75775146,-73.97750092
5572,5572,40.76156998,-73.98329163
5573,5573,40.73714828,-73.9887619
5574,5574,40.75806427,-73.97628021
5575,5575,40.81927872,-73.95729828
5576,5576,40.75109863,-73.9829483
5577,5577,40.7567749,-73.99028778
5578,5578,40.78710175,-73.97914886
5579,5579,40.74341583,-73.98397064
5580,5580,40.7589798,-73.97476959
5581,5581,40.77709579,-73.9541626
5582,5582,40.76390839,-73.98133087
5583,5583,40.69564819,-73.9886322
5584,5584,40.7260704,-73.99186707
5585,5585,40.76888657,-73.9175415
5586,5586,40.76447296,-73.95832062
5587,5587,40.73559189,-73.98133087
5588,5588,40.73496628,-73.98312378
5589,5589,40.83929825,-73.94127655
5590,5590,40.7560997,-73.98976135
5591,5591,40.75793076,-73.98213196
5592,5592,40.74784851,-73.99317169
5593,5593,40.76188278,-73.97086334
5594,5594,40.7501564,-73.98498535
5595,5595,40.74795914,-73.97644806
5596,5596,40.71018982,-74.0098877
5597,5597,40.79135132,-73.97395325
5598,5598,40.73315811,-73.99569702
5599,5599,40.71589661,-74.01364136
5600,5600,40.74195099,-73.99040222
5601,5601,40.76754761,-73.95547485
5602,5602,40.78987122,-73.96598816
5603,5603,40.75164032,-73.97808075
5604,5604,40.75435638,-73.97354126
5605,5605,40.76187134,-73.97286987
5606,5606,40.76114273,-73.97134399
5607,5607,40.77309036,-73.9829483
5608,5608,40.75511169,-73.97702789
5609,5609,40.74209213,-74.00458527
5610,5610,40.74858093,-73.99072266
5611,5611,40.70344543,-74.00780487
5612,5612,40.75762939,-73.97360229
5613,5613,40.76128006,-73.98345184
5614,5614,40.75425339,-73.89916992
5615,5615,40.76580811,-73.9809494
5616,5616,40.74290085,-73.9870224
5617,5617,40.75817108,-73.97737122
5618,5618,40.76926041,-73.98297882
5619,5619,40.76005173,-73.96988678
5620,5620,40.73899841,-73.99311829
5621,5621,40.754879,-73.97988129
5622,5622,40.75618744,-73.97452545
5623,5623,40.83993149,-73.94264221
5624,5624,40.74981308,-73.99521637
5625,5625,40.7752037,-73.96297455
5626,5626,40.75576019,-74.00174713
5627,5627,40.74394226,-73.99938965
5628,5628,40.74610901,-73.97110748
5629,5629,40.80493164,-73.93958282
5630,5630,40.75838852,-73.98162842
5631,5631,40.73856735,-73.97735596
5632,5632,40.74066544,-74.00632477
5633,5633,40.77529907,-73.99056244
5634,5634,40.78591919,-73.97828674
5635,5635,40.7155304,-74.01371765
5636,5636,40.75910568,-73.98604584
5637,5637,40.78932953,-73.95265198
5638,5638,40.77037811,-73.96247864
5639,5639,40.76408005,-73.97650909
5640,5640,40.76005173,-73.96696472
5641,5641,40.78845215,-73.95327759
5642,5642,40.7154808,-74.00756073
5643,5643,40.78968811,-73.96629333
5644,5644,40.72811127,-74.0093689
5645,5645,40.71667099,-74.00914764
5646,5646,40.80374527,-73.96321106
5647,5647,40.76296997,-73.96994019
5648,5648,40.70434952,-74.00647736
5649,5649,40.78544998,-73.98051453
5650,5650,40.76835251,-73.95262909
5651,5651,40.72462845,-73.98204041
5652,5652,40.75497055,-73.96530151
5653,5653,40.76387024,-73.9828186
5654,5654,40.76784515,-73.99546814
5655,5655,40.84083176,-73.94432068
5656,5656,40.75154114,-73.9761734
5657,5657,40.76212692,-73.97037506
5658,5658,40.79078293,-73.97268677
5659,5659,40.78368378,-73.95547485
5660,5660,40.73257065,-73.99407959
5661,5661,40.76194,-73.96945953
5662,5662,40.71364594,-74.00681305
5663,5663,40.75717926,-73.69773102
5664,5664,40.75641251,-73.974617
5665,5665,40.78990173,-73.95230103
5666,5666,40.75860596,-73.969841
5667,5667,40.76478577,-73.95366669
5668,5668,40.82450485,-73.93716431
5669,5669,40.75533676,-73.97756958
5670,5670,40.71389389,-74.01392365
5671,5671,40.75191879,-73.97081757
5672,5672,40.76395035,-73.98493958
5673,5673,40.7364006,-73.97744751
5674,5674,40.7493782,-74.00299072
5675,5675,40.7507019,-73.99128723
5676,5676,40.7538681,-73.99606323
5677,5677,40.75190353,-73.97473907
5678,5678,40.77942657,-73.95993042
5679,5679,40.75004578,-73.99494171
5680,5680,40.73692703,-73.98983002
5681,5681,40.7073288,-74.00923157
5682,5682,40.75539398,-73.98530579
5683,5683,40.75217056,-73.97412109
5684,5684,40.78506851,-73.95690155
5685,5685,40.76216888,-73.98620605
5686,5686,40.752491,-73.97981262
5687,5687,40.74144363,-73.99375916
5688,5688,40.75194168,-74.00787354
5689,5689,40.76818085,-73.99623108
5690,5690,40.75503159,-73.97991943
5691,5691,40.64702225,-73.78981781
5692,5692,40.77231979,-73.87065125
5693,5693,40.75214005,-73.979599
5694,5694,40.64439011,-73.78190613
5695,5695,40.75734711,-73.98622894
5696,5696,40.75775146,-73.9696579
5697,5697,40.72489166,-73.98059082
5698,5698,40.7561264,-73.98326111
5699,5699,40.75844955,-73.98932648
5700,5700,40.759758,-73.97227478
5701,5701,40.77023315,-73.95780182
5702,5702,40.77185822,-73.96321869
5703,5703,40.75769043,-73.96936035
5704,5704,40.7594986,-73.97254944
5705,5705,40.7144165,-74.01150513
5706,5706,40.76160049,-73.96869659
5707,5707,40.79062271,-73.97459412
5708,5708,40.7635994,-73.98898315
5709,5709,40.74929047,-74.00305939
5710,5710,40.76261902,-73.98287964
5711,5711,40.73733902,-73.98430634
5712,5712,40.70349121,-74.01126862
5713,5713,40.77416992,-73.87097931
5714,5714,40.77305984,-73.96237946
5715,5715,40.78271103,-73.95744324
5716,5716,40.78619766,-73.94389343
5717,5717,40.73336792,-73.99716949
5718,5718,40.77583313,-73.98690796
5719,5719,40.83792114,-73.94197083
5720,5720,40.74959946,-74.00263214
5721,5721,40.79072189,-73.97039795
5722,5722,40.74219131,-73.97794342
5723,5723,40.73683929,-73.99562073
5724,5724,40.74520874,-73.9884491
5725,5725,40.75331879,-74.00595856
5726,5726,40.76933289,-73.95988464
5727,5727,40.75511169,-73.98319244
5728,5728,40.7636795,-73.96016693
5729,5729,40.8051033,-73.93903351
5730,5730,40.72029114,-73.99505615
5731,5731,40.70802307,-74.00447845
5732,5732,40.74528885,-73.98251343
5733,5733,40.76639175,-73.95278168
5734,5734,40.76647186,-73.95411682
5735,5735,40.76165009,-73.96816254
5736,5736,40.76396942,-73.9703064
5737,5737,40.78988647,-73.97034454
5738,5738,40.82157898,-73.94863129
5739,5739,40.77186966,-73.98220825
5740,5740,40.75715256,-73.97431946
5741,5741,40.7521286,-73.99524689
5742,5742,40.78356552,-73.95355988
5743,5743,40.76296997,-73.96984863
5744,5744,40.71168137,-74.01548767
5745,5745,40.74993896,-73.99414063
5746,5746,40.71446991,-74.01074982
5747,5747,40.77962112,-73.98007965
5748,5748,40.707901,-74.01000977
5749,5749,40.76041031,-73.98046875
5750,5750,40.75197983,-73.97717285
5751,5751,40.76018143,-73.9696579
5752,5752,40.77194977,-73.96115875
5753,5753,40.75314331,-73.98545837
5754,5754,40.74401093,-73.97598267
5755,5755,40.755867,-73.97590637
5756,5756,40.75526047,-73.97524261
5757,5757,40.76696014,-73.9564209
5758,5758,40.81113815,-73.95776367
5759,5759,40.76118851,-73.96399689
5760,5760,40.7729187,-73.97843933
5761,5761,40.79647064,-73.94551849
5762,5762,40.75487137,-73.97560883
5763,5763,40.75156403,-73.98628235
5764,5764,40.7607193,-73.974823
5765,5765,40.7592659,-73.97261047
5766,5766,40.74144363,-74.00065613
5767,5767,40.78697205,-73.95347595
5768,5768,40.77645874,-73.96295166
5769,5769,40.75600815,-73.97464752
5770,5770,40.76085281,-73.97122192
5771,5771,40.74113846,-73.99817657
5772,5772,40.74709702,-73.97748566
5773,5773,40.72132874,-74.00444031
5774,5774,40.75923538,-73.97257996
5775,5775,40.70536041,-74.0178299
5776,5776,40.76107025,-73.97121429
5777,5777,40.76066971,-73.98332977
5778,5778,40.79552841,-73.93273926
5779,5779,40.73411179,-73.98863983
5780,5780,40.74914169,-73.99230194
5781,5781,40.7483139,-73.978508
5782,5782,40.76459122,-73.97115326
5783,5783,40.75762939,-73.97357178
5784,5784,40.75986099,-73.97207642
5785,5785,40.75439835,-73.98017883
5786,5786,40.78192139,-73.94959259
5787,5787,40.75439835,-73.91278076
5788,5788,40.6451416,-73.77638245
5789,5789,40.78159332,-73.98256683
5790,5790,40.85279083,-73.9397583
5791,5791,40.7516861,-73.97573853
5792,5792,40.76364136,-73.99616241
5793,5793,40.80694962,-73.94138336
5794,5794,40.74254227,-74.00324249
5795,5795,40.7522583,-73.97788239
5796,5796,40.77666092,-73.9630661
5797,5797,40.74139404,-73.9756012
5798,5798,40.75520325,-73.97473145
5799,5799,40.71414185,-74.01392365
5800,5800,40.76929092,-73.96515656
5801,5801,40.75099182,-74.00547028
5802,5802,40.75405884,-73.97826385
5803,5803,40.76184845,-73.96141052
5804,5804,40.81655121,-73.95398712
5805,5805,40.71321106,-74.01364899
5806,5806,40.76314163,-73.97212982
5807,5807,40.72320938,-73.9890976
5808,5808,40.75221634,-73.97983551
5809,5809,40.73316193,-73.99479675
5810,5810,0.0,0.0
5811,5811,40.77431107,-73.96150208
5812,5812,40.74780273,-73.97653961
5813,5813,40.75477982,-73.97181702
5814,5814,40.77377319,-73.87055206
5815,5815,40.77917862,-73.95739746
5816,5816,40.80775833,-73.93952942
5817,5817,40.75924683,-73.97787476
5818,5818,40.75384903,-73.98311615
5819,5819,40.7171402,-74.01425171
5820,5820,40.74935532,-73.97097015
5821,5821,40.77323914,-73.94612122
5822,5822,40.76097107,-73.98124695
5823,5823,40.74533463,-73.90762329
5824,5824,40.78956223,-73.9525528
5825,5825,40.74020004,-74.00579071
5826,5826,40.77013016,-73.98432922
5827,5827,40.77354813,-73.9600296
5828,5828,40.7623291,-73.98196411
5829,5829,40.75543594,-73.97541809
5830,5830,40.75878143,-73.97299194
5831,5831,40.74150085,-73.99349213
5832,5832,40.75428009,-73.98700714
5833,5833,40.77838898,-73.97445679
5834,5834,40.75276566,-73.97916412
5835,5835,40.73778152,-73.99236298
5836,5836,40.76488113,-73.99234009
5837,5837,40.75886917,-73.98187256
5838,5838,40.75057602,-73.98986053
5839,5839,40.75967026,-73.97380829
5840,5840,40.73523331,-73.98588562
5841,5841,40.76631927,-73.95230103
5842,5842,40.76186371,-73.97146606
5843,5843,40.78699875,-73.96813202
5844,5844,40.77047729,-73.8649826
5845,5845,40.73814774,-73.97769928
5846,5846,40.70450592,-73.97125244
5847,5847,40.75973129,-73.9781189
5848,5848,40.74797821,-73.99279022
5849,5849,40.75037766,-73.99467468
5850,5850,40.74134064,-73.98773956
5851,5851,40.75645065,-74.00337219
5852,5852,40.76948929,-73.95188141
5853,5853,40.75281143,-73.97891235
5854,5854,40.57498169,-74.64081573
5855,5855,40.772686,-73.9575882
5856,5856,40.75496292,-73.97776794
5857,5857,40.78671646,-73.95082855
5858,5858,40.76228333,-73.97044373
5859,5859,40.77283859,-73.96692657
5860,5860,40.78526306,-73.96920013
5861,5861,40.76084518,-73.97298431
5862,5862,40.78483963,-73.95044708
5863,5863,40.78962326,-73.96961212
5864,5864,40.76881027,-73.99196625
5865,5865,40.7829628,-73.97795105
5866,5866,40.76198578,-73.97915649
5867,5867,40.75347137,-73.97453308
5868,5868,40.71449661,-74.00995636
5869,5869,40.76485825,-73.97065735
5870,5870,40.75300217,-73.9798584
5871,5871,40.74821091,-73.98408508
5872,5872,40.78601837,-73.72389221
5873,5873,40.75276184,-73.97911835
5874,5874,40.75261307,-73.97832489
5875,5875,40.73184204,-73.99181366
5876,5876,40.76393127,-73.97742462
5877,5877,40.77374649,-73.95571899
5878,5878,40.76440048,-73.97109985
5879,5879,40.76580048,-73.9719162
5880,5880,40.74409103,-73.98400879
5881,5881,40.8010788,-73.96772766
5882,5882,40.76445007,-73.95600891
5883,5883,40.75278091,-73.97289276
5884,5884,40.75392151,-73.97846985
5885,5885,40.73751068,-73.9781723
5886,5886,40.73424911,-73.98655701
5887,5887,40.77374649,-73.95980072
5888,5888,40.75273895,-73.98905945
5889,5889,40.73468781,-73.97900391
5890,5890,40.77965927,-73.95584869
5891,5891,40.7099762,-74.01512146
5892,5892,40.73698807,-74.00098419
5893,5893,40.77125168,-73.95037842
5894,5894,40.76465225,-73.95542145
5895,5895,40.64694595,-73.79000854
5896,5896,40.75967026,-73.97389221
5897,5897,40.78376007,-73.94728851
5898,5898,40.77246094,-73.94657898
5899,5899,40.76882553,-73.95225525
5900,5900,40.75999069,-73.97222137
5901,5901,40.75490189,-73.9752121
5902,5902,40.73714066,-74.00177765
5903,5903,40.75003815,-73.97547913
5904,5904,40.77042007,-73.95426941
5905,5905,40.75067139,-73.96846008
5906,5906,40.75611115,-73.97389221
5907,5907,40.77658844,-73.96291351
5908,5908,40.75671768,-73.99023438
5909,5909,40.75000763,-74.00386047
5910,5910,40.76034164,-73.99738312
5911,5911,40.71498871,-74.01358032
5912,5912,40.74098969,-73.98996735
5913,5913,40.79323959,-73.95189667
5914,5914,40.73707962,-73.98851013
5915,5915,40.75183105,-73.99748993
5916,5916,40.77977753,-73.95748901
5917,5917,40.77236176,-73.98986816
5918,5918,40.7517395,-73.97806549
5919,5919,40.77780533,-73.97858429
5920,5920,40.75572586,-73.99127197
5921,5921,40.7551384,-73.97505951
5922,5922,40.75812149,-73.97332764
5923,5923,40.73175049,-73.99031067
5924,5924,40.75221634,-73.97359467
5925,5925,40.64580536,-73.77635956
5926,5926,40.75550079,-73.97940063
5927,5927,40.75603867,-73.97953796
5928,5928,40.79419708,-73.97077942
5929,5929,40.81176758,-73.96133423
5930,5930,40.75798035,-73.96903992
5931,5931,40.75432205,-73.98728943
5932,5932,40.75556183,-73.97776031
5933,5933,40.74523926,-73.99497223
5934,5934,40.75060654,-73.97496796
5935,5935,40.7522583,-73.97753143
5936,5936,40.76403046,-73.97112274
5937,5937,40.77787018,-73.9486084
5938,5938,40.76438141,-73.97322083
5939,5939,40.72557068,-73.99649048
5940,5940,40.77508163,-73.95709991
5941,5941,40.76079178,-73.98086548
5942,5942,40.77921295,-73.98194122
5943,5943,40.73968124,-73.99459076
5944,5944,40.74206161,-73.97479248
5945,5945,40.71419907,-74.0149231
5946,5946,40.76638794,-73.9569931
5947,5947,40.76190948,-73.96990204
5948,5948,40.76021957,-73.96741486
5949,5949,40.76028824,-73.97754669
5950,5950,40.75486755,-73.97657013
5951,5951,40.75806808,-73.97856903
5952,5952,40.7301445,-73.99163055
5953,5953,40.75569153,-73.9760437
5954,5954,40.77135086,-73.96221924
5955,5955,40.84187317,-73.9419632
5956,5956,40.78440094,-73.95625305
5957,5957,40.77399826,-73.94554138
5958,5958,40.76414871,-73.97329712
5959,5959,40.7551918,-73.99845886
5960,5960,40.72977829,-73.99308014
5961,5961,40.64585114,-73.77635193
5962,5962,40.77101135,-73.96372986
5963,5963,40.71530151,-74.00933075
5964,5964,40.75552368,-73.97528076
5965,5965,40.75445557,-73.98020935
5966,5966,40.73094177,-74.00709534
5967,5967,40.77133179,-73.95832062
5968,5968,40.75892258,-73.97244263
5969,5969,40.77436066,-73.87268066
5970,5970,40.77428818,-73.95136261
5971,5971,40.77048111,-73.86496735
5972,5972,40.76021957,-73.974617
5973,5973,40.76816177,-73.95287323
5974,5974,40.76504517,-73.97989655
5975,5975,40.77177048,-73.9821701
5976,5976,40.77324295,-73.95497894
5977,5977,40.75733948,-73.98905182
5978,5978,40.7649765,-73.96846771
5979,5979,40.78847122,-73.95319366
5980,5980,40.75038147,-73.98316193
5981,5981,40.80751038,-73.89833069
5982,5982,40.75197601,-73.97460175
5983,5983,40.79914856,-73.93477631
5984,5984,40.75938034,-73.98084259
5985,5985,40.76044083,-73.96851349
5986,5986,40.76227188,-73.96695709
5987,5987,40.77867889,-73.95610809
5988,5988,40.75645065,-73.98194885
5989,5989,40.7249527,-74.00163269
5990,5990,40.78368759,-73.95669556
5991,5991,40.7627182,-73.95976257
5992,5992,40.70469284,-74.01374817
5993,5993,40.77019882,-73.95786285
5994,5994,40.7643013,-73.97332001
5995,5995,40.7592392,-73.98454285
5996,5996,40.76356506,-73.96940613
5997,5997,40.75756836,-73.96917725
5998,5998,40.75785828,-73.97343445
5999,5999,40.81280136,-73.96054077
6000,6000,40.75881958,-73.97241211
6001,6001,40.78475189,-73.96980286
6002,6002,40.75950241,-73.98254395
6003,6003,40.71453857,-74.01161957
6004,6004,40.71009827,-74.0046463
6005,6005,40.70449066,-74.01133728
6006,6006,40.78317642,-73.97467041
6007,6007,40.75254059,-73.97277832
6008,6008,40.76166153,-73.99404907
6009,6009,40.74625015,-73.97937775
6010,6010,40.7513237,-74.00696564
6011,6011,40.77357864,-73.96412659
6012,6012,40.71408081,-74.01451111
6013,6013,40.74129105,-73.98568726
6014,6014,40.76487732,-73.95715332
6015,6015,40.77700043,-73.9818573
6016,6016,40.7665329,-73.95711517
6017,6017,40.7594986,-73.98145294
6018,6018,40.77299118,-73.94628143
6019,6019,40.75523758,-73.98383331
6020,6020,40.74848175,-73.98886871
6021,6021,40.73820877,-73.98800659
6022,6022,40.76853561,-73.95542908
6023,6023,40.76549911,-73.95509338
6024,6024,40.80540848,-73.96208191
6025,6025,40.75466156,-73.97361755
6026,6026,40.64520264,-73.77639771
6027,6027,40.75907135,-73.97055054
6028,6028,40.75828171,-73.97863007
6029,6029,40.76425171,-73.97914124
6030,6030,40.76586151,-73.95449066
6031,6031,40.80084991,-73.95687866
6032,6032,40.71637344,-74.03432465
6033,6033,40.78442383,-73.95624542
6034,6034,40.78027344,-73.94750977
6035,6035,40.74668884,-73.89141846
6036,6036,40.76045227,-73.98586273
6037,6037,40.77880096,-73.94797516
6038,6038,40.79074097,-73.96668243
6039,6039,40.76968002,-73.96062469
6040,6040,40.79788208,-73.9601059
6041,6041,40.75637054,-73.98332214
6042,6042,40.72473526,-74.00770569
6043,6043,40.7714386,-73.95646667
6044,6044,40.77292633,-73.96606445
6045,6045,40.77510834,-73.96138
6046,6046,40.78102112,-73.97735596
6047,6047,40.7516098,-73.97650909
6048,6048,40.74953842,-73.98731995
6049,6049,40.76126099,-73.9835968
6050,6050,40.6438179,-73.78326416
6051,6051,40.77285004,-73.978508
6052,6052,40.79065704,-73.95169067
6053,6053,40.78833008,-73.95343781
6054,6054,40.8013382,-73.94804382
6055,6055,40.73554993,-73.98268127
6056,6056,40.75524139,-73.93465424
6057,6057,40.76372528,-73.97349548
6058,6058,40.75877762,-73.97065735
6059,6059,40.73268127,-74.00814819
6060,6060,40.73365021,-74.00852203
6061,6061,40.77280807,-73.98942566
6062,6062,40.78372192,-73.94445801
6063,6063,40.68149185,-74.10514069
6064,6064,40.78413773,-73.97023773
6065,6065,40.7405014,-73.99268341
6066,6066,40.74968338,-73.97206879
6067,6067,40.77014542,-73.98426819
6068,6068,40.75708008,-73.97206116
6069,6069,40.7639389,-73.97039032
6070,6070,40.75928116,-73.97431946
6071,6071,40.78390121,-73.97028351
6072,6072,40.76277542,-73.97210693
6073,6073,40.71723175,-74.00785065
6074,6074,40.78388977,-73.95655823
6075,6075,40.72870636,-74.00661469
6076,6076,40.74336624,-73.97393799
6077,6077,40.70333099,-74.01171875
6078,6078,40.75806808,-73.98236847
6079,6079,40.77499008,-73.96122742
6080,6080,40.74406815,-73.97177124
6081,6081,40.7592392,-73.97273254
6082,6082,40.77438354,-73.87310791
6083,6083,40.78311539,-73.95503235
6084,6084,40.74689865,-73.98166656
6085,6085,40.76976013,-73.98995209
6086,6086,40.79988861,-73.96604919
6087,6087,40.76358032,-73.96970367
6088,6088,40.7419281,-74.00462341
6089,6089,40.75558853,-73.977211
6090,6090,40.74898148,-73.97315979
6091,6091,40.75281525,-73.99286652
6092,6092,40.74311829,-73.98777008
6093,6093,40.75478363,-73.97987366
6094,6094,40.73722839,-73.98847198
6095,6095,40.73070145,-73.99269104
6096,6096,40.76448059,-73.9912796
6097,6097,40.78937149,-73.96626282
6098,6098,40.73886871,-73.99153137
6099,6099,40.75342941,-73.98085022
6100,6100,40.74261093,-74.00408936
6101,6101,40.75905228,-73.9705658
6102,6102,40.76363373,-73.97341156
6103,6103,40.77589035,-73.96095276
6104,6104,40.74597549,-73.98284912
6105,6105,40.70365143,-74.00980377
6106,6106,40.77032089,-73.8647995
6107,6107,40.76409149,-73.95572662
6108,6108,40.74214935,-73.97927856
6109,6109,40.78989029,-73.96611786
6110,6110,40.76050949,-74.00283813
6111,6111,40.75212097,-73.93068695
6112,6112,40.78318024,-73.95697784
6113,6113,0.0,0.0
6114,6114,40.76541138,-73.9821167
6115,6115,40.80250931,-73.94930267
6116,6116,40.71390915,-74.01345825
6117,6117,40.77339935,-73.96134949
6118,6118,40.74139404,-73.9877243
6119,6119,40.76295853,-73.97385406
6120,6120,40.76587296,-73.95452118
6121,6121,40.77935028,-73.95776367
6122,6122,40.78182983,-73.9756012
6123,6123,40.71384048,-74.00324249
6124,6124,40.73080063,-74.00279236
6125,6125,40.74741364,-73.9724884
6126,6126,40.74784851,-73.9766922
6127,6127,40.70576859,-74.00973511
6128,6128,40.78378296,-73.95458221
6129,6129,40.7693634,-73.95470428
6130,6130,40.76271057,-73.9855423
6131,6131,40.75033188,-73.97679138
6132,6132,40.77830887,-73.96080017
